2016,01,17,00,00,-0.43,75.38,1025.70,1.30,0.98,38.17,0.00,17.04,38.17,390.84,1421.33,23.21,276.16,26.54,278.67,35.32,275.22,27.87,2.09,-3.44,95.00,52.00,1027.50,1023.40,100.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,36.46,5.15,39.97,10.83,56.62,9.83,41.40,7.20
2016,01,18,00,00,-1.37,69.08,1019.15,0.00,0.00,58.64,53.75,58.42,17.54,160.71,2136.89,16.92,121.09,23.09,123.39,23.49,159.47,21.19,1.82,-4.89,84.00,50.00,1027.20,1014.20,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,31.35,11.75,33.43,16.42,39.91,6.64,29.88,10.44
2016,01,19,00,00,2.74,84.54,1014.56,3.50,0.98,100.00,2.04,49.17,100.00,0.00,1545.93,8.63,146.43,10.23,165.06,32.58,260.90,15.64,5.96,-0.19,93.00,69.00,1015.60,1013.10,100.00,100.00,17.00,0.00,100.00,0.00,100.00,100.00,16.92,0.00,18.47,1.30,43.06,19.80,23.04,7.20
2016,01,20,00,00,2.43,85.33,1018.96,0.60,0.00,71.50,0.00,8.00,71.50,206.42,1982.03,6.62,302.54,8.01,317.59,20.48,282.88,9.78,3.95,0.68,96.00,74.00,1022.80,1015.40,100.00,1.00,0.00,0.00,70.00,0.00,100.00,1.00,16.17,0.00,17.03,1.44,37.73,7.57,16.56,2.88
2016,01,21,00,00,0.79,79.17,1025.59,0.00,0.00,31.36,0.08,0.00,31.33,374.98,2224.11,5.47,110.68,6.53,147.48,18.44,123.75,9.48,4.47,-1.11,96.00,57.00,1028.40,1023.10,100.00,0.00,2.00,0.00,0.00,0.00,100.00,0.00,10.83,0.00,13.48,1.14,28.22,6.92,16.56,2.52
2016,01,22,00,00,2.16,76.88,1028.82,2.70,0.00,38.10,36.29,37.29,17.17,473.52,2322.90,9.35,124.67,14.05,146.95,31.08,245.36,13.15,6.33,-1.86,87.00,56.00,1030.00,1027.50,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,14.04,4.02,23.57,7.42,55.78,5.96,27.36,4.32
2016,01,23,00,00,6.29,86.00,1034.60,3.20,0.00,51.66,11.79,5.42,51.54,356.85,2157.36,12.80,225.11,17.94,237.57,25.33,263.04,16.45,9.16,2.55,97.00,74.00,1038.10,1028.90,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,21.25,5.09,29.91,2.88,78.12,2.74,33.48,2.52
2016,01,24,00,00,5.53,75.71,1035.04,0.00,0.00,48.85,14.00,29.38,24.54,152.01,2276.62,6.94,122.94,11.24,140.66,17.18,246.44,8.68,10.35,0.39,98.00,65.00,1037.70,1033.20,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,14.90,1.80,26.87,0.51,26.34,6.49,15.48,4.32
2016,01,25,00,00,8.24,57.29,1030.32,0.00,0.00,0.59,1.96,0.00,0.00,557.84,2278.40,5.44,107.04,6.46,134.57,17.48,226.07,4.74,12.21,4.59,72.00,40.00,1032.80,1028.90,6.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,9.11,3.26,12.31,1.53,44.45,7.92,18.36,1.80
2016,01,26,00,00,8.91,72.50,1029.84,0.00,0.00,24.06,31.54,20.83,0.00,539.79,2299.76,6.03,132.27,6.53,163.84,37.16,265.73,15.21,12.72,6.06,88.00,42.00,1032.30,1027.90,100.00,0.00,100.00,0.00,100.00,0.00,0.00,0.00,9.50,1.30,12.39,2.04,49.03,24.03,22.32,2.16
2016,01,27,00,00,10.61,75.33,1025.43,0.00,0.00,78.26,50.12,69.00,29.04,58.65,2080.82,6.52,147.27,8.27,182.72,44.33,256.45,21.55,14.00,5.82,84.00,60.00,1028.70,1021.50,100.00,3.30,100.00,11.00,100.00,0.00,100.00,0.00,9.35,0.80,18.58,1.48,74.07,25.46,28.80,13.32
2016,01,28,00,00,10.68,79.04,1026.07,4.30,0.00,94.15,83.25,93.96,62.83,0.00,1129.41,9.54,229.80,14.68,237.58,50.30,263.51,22.62,13.23,8.50,97.00,54.00,1029.10,1022.20,100.00,16.50,100.00,17.00,100.00,14.00,100.00,0.00,22.91,1.30,28.62,1.80,74.80,30.50,35.28,1.80
2016,01,29,00,00,8.17,83.96,1031.68,0.70,0.00,40.36,7.38,9.29,38.96,367.06,2302.43,8.78,263.56,13.07,269.79,32.48,263.10,17.64,10.43,5.43,97.00,76.00,1033.90,1030.20,100.00,0.00,19.00,0.00,88.00,0.00,100.00,0.00,15.83,5.35,17.46,10.14,45.87,15.78,23.40,9.00
2016,01,30,00,00,8.33,70.96,1022.95,1.40,0.00,76.75,46.00,62.67,58.33,79.79,1826.28,20.93,231.86,28.05,248.50,68.25,252.55,39.46,12.26,4.40,84.00,52.00,1030.60,1016.50,100.00,0.30,100.00,0.00,100.00,0.00,100.00,0.00,40.55,3.67,52.44,9.00,101.56,50.13,60.48,20.16
2016,01,31,00,00,9.40,82.71,1017.30,11.10,0.00,99.04,38.71,90.83,89.54,5.43,1159.67,22.56,255.02,30.06,255.45,64.95,270.03,37.23,12.32,5.82,90.00,76.00,1019.30,1014.10,100.00,77.00,100.00,1.00,100.00,0.00,100.00,4.00,35.87,5.50,47.11,5.69,90.80,40.51,52.92,23.40
2016,02,01,00,00,11.43,74.79,1026.08,0.00,0.00,49.32,58.92,42.50,6.96,387.16,2508.91,23.51,258.71,31.26,258.41,64.25,268.58,35.08,13.44,9.88,83.00,65.00,1029.20,1020.10,100.00,2.10,100.00,7.00,100.00,0.00,24.00,0.00,33.20,14.83,43.33,23.22,86.89,51.57,49.68,24.84
2016,02,02,00,00,10.99,73.88,1022.96,0.10,0.00,83.21,89.75,81.29,23.25,175.76,2328.24,19.44,256.57,26.72,257.05,58.41,263.78,33.52,13.65,9.00,84.00,62.00,1027.50,1019.60,100.00,11.00,100.00,9.00,100.00,11.00,100.00,0.00,28.93,8.89,38.62,15.39,79.27,45.76,44.64,21.60
2016,02,03,00,00,4.90,79.25,1023.26,7.50,0.00,83.29,7.21,56.50,76.46,94.71,1045.75,20.12,273.98,26.39,275.52,46.20,297.92,30.16,7.77,2.85,88.00,66.00,1027.60,1020.10,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,31.29,9.18,39.15,9.18,62.26,26.90,41.76,18.72
2016,02,04,00,00,4.62,81.88,1028.12,1.00,0.00,93.08,15.71,54.75,81.58,0.00,1151.66,28.95,263.58,37.09,264.36,63.18,294.43,40.87,6.80,2.60,89.00,63.00,1031.80,1024.70,100.00,19.00,93.00,0.00,100.00,0.00,100.00,3.00,46.90,18.72,58.07,26.65,99.55,41.98,64.44,27.36
2016,02,05,00,00,8.33,82.67,1026.07,0.00,0.00,46.58,6.38,8.46,45.67,368.58,2516.03,10.44,214.27,13.87,207.39,22.47,258.27,15.94,12.53,3.89,94.00,62.00,1028.30,1023.10,100.00,0.00,17.00,0.00,100.00,0.00,100.00,0.00,24.25,1.08,31.81,1.14,58.64,6.13,38.88,4.68
2016,02,06,00,00,6.75,76.50,1015.77,0.00,0.00,26.77,40.12,23.54,1.21,372.87,2793.71,11.23,134.69,15.89,149.51,38.12,225.31,20.86,15.20,0.70,97.00,41.00,1022.60,1007.90,90.00,3.30,100.00,11.00,90.00,0.00,11.00,0.00,16.61,4.90,25.63,2.10,59.46,11.37,35.64,4.68
2016,02,07,00,00,4.27,84.71,1006.42,5.90,0.00,85.62,44.58,85.29,55.58,0.00,708.44,13.11,189.49,21.29,202.56,44.74,240.75,21.94,7.27,0.92,96.00,76.00,1011.30,1000.80,100.00,12.00,100.00,0.00,100.00,4.00,100.00,0.00,27.00,3.56,33.84,5.40,58.83,32.57,31.68,14.76
2016,02,08,00,00,7.85,67.12,1005.74,0.40,0.00,50.50,30.54,43.62,10.25,345.32,2857.79,33.50,228.18,43.85,232.34,85.34,245.95,54.80,12.41,2.83,80.00,56.00,1010.80,1001.50,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,47.97,8.12,61.00,12.74,103.26,57.02,76.32,23.40
2016,02,09,00,00,8.46,68.92,997.14,3.40,0.00,90.52,67.54,89.96,34.58,7.02,1711.47,35.45,236.22,46.30,236.83,86.13,241.87,56.50,11.72,3.59,83.00,57.00,1006.80,988.40,100.00,5.40,100.00,0.00,100.00,0.00,100.00,0.00,56.33,12.74,71.12,19.60,114.30,64.52,76.32,27.00
2016,02,10,00,00,2.88,75.96,1000.57,0.10,0.00,59.58,0.00,59.38,9.50,70.21,2449.28,38.40,257.98,48.54,258.74,71.95,267.45,53.13,6.20,0.53,87.00,60.00,1005.70,995.20,100.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,53.10,20.19,62.98,32.11,90.16,46.45,65.88,33.84
2016,02,11,00,00,3.71,72.25,1007.40,0.10,0.00,49.42,0.00,32.92,30.38,247.02,2894.28,14.18,228.80,19.45,233.97,24.71,269.91,20.49,7.11,0.25,93.00,54.00,1008.30,1005.90,100.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,29.02,2.60,32.38,4.38,41.66,5.86,37.44,3.60
2016,02,12,00,00,4.23,74.92,1001.21,3.50,0.14,73.46,32.67,52.58,65.75,198.66,2190.29,11.40,181.58,15.69,189.62,26.44,212.60,19.89,7.74,0.40,92.00,51.00,1009.10,993.20,100.00,6.00,100.00,0.00,100.00,0.00,100.00,0.00,23.36,2.74,31.69,4.02,59.96,10.82,36.36,7.56
2016,02,13,00,00,6.40,76.83,991.70,1.60,0.00,81.17,0.00,38.21,71.96,113.46,1615.35,23.85,245.02,30.53,244.68,60.36,250.71,38.91,9.82,2.47,91.00,60.00,996.20,986.40,100.00,4.00,0.00,0.00,100.00,0.00,100.00,0.00,43.85,2.81,56.25,2.97,92.05,29.71,63.00,18.00
2016,02,14,00,00,6.00,79.08,991.97,5.40,0.00,84.58,0.00,77.71,74.25,8.30,1385.73,15.59,252.79,21.34,254.32,39.80,266.08,24.90,8.40,3.85,89.00,72.00,999.00,988.90,100.00,3.00,0.00,0.00,100.00,0.00,100.00,0.00,35.64,6.41,46.47,10.46,79.01,16.81,51.84,11.52
2016,02,15,00,00,3.36,81.67,1010.74,0.90,0.00,72.62,1.17,32.21,60.21,247.18,2482.21,15.80,312.62,20.45,256.00,26.83,212.31,19.35,4.97,1.08,95.00,67.00,1023.50,1000.30,100.00,10.00,13.00,0.00,100.00,0.00,100.00,0.00,22.03,9.83,25.41,15.33,46.01,14.21,31.32,10.80
2016,02,16,00,00,3.59,75.62,1027.30,0.00,0.00,47.25,0.00,0.00,47.25,393.37,2984.17,18.10,48.62,22.15,40.45,39.48,76.08,23.10,7.74,-0.13,96.00,55.00,1028.90,1023.70,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,25.96,6.03,29.50,7.20,68.50,19.48,29.16,14.04
2016,02,17,00,00,2.39,79.67,1019.78,0.00,0.00,78.42,0.54,0.38,78.17,213.19,2961.03,9.19,309.12,9.45,297.67,23.25,172.34,20.04,6.08,-1.32,96.00,62.00,1026.50,1015.30,100.00,5.00,9.00,0.00,6.00,0.00,100.00,0.00,14.49,5.86,17.58,4.20,51.88,5.09,27.36,11.16
2016,02,18,00,00,4.88,74.58,1016.45,0.00,0.00,49.12,54.67,46.50,13.58,341.23,3289.44,8.65,163.57,11.85,182.00,18.81,242.28,16.65,10.57,0.79,94.00,48.00,1018.30,1013.90,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,13.53,3.67,20.83,4.45,31.09,10.97,22.32,10.80
